work_year,experience_level,salary_in_usd,remote_ratio,company_size,job_title,employment_type,company_location,employee_residence,Cluster_Group
2022,EN,200000,50,L,AI Scientist,FT,CA,CA,1
2022,EN,12000,100,L,Machine Learning Engineer,FT,AR,AR,1
2022,SE,220000,100,M,Data Engineer,FT,US,US,0
2022,SE,146000,100,M,Data Engineer,FT,US,US,0
2022,SE,68293,0,M,Data Engineer,FT,ES,ES,1
2022,SE,110000,0,M,Data Specialist,FT,US,US,0
2022,SE,70000,0,M,Data Specialist,FT,US,US,0
2022,SE,190000,100,M,Data Architect,FT,US,US,0
2022,SE,135000,100,M,Data Architect,FT,US,US,0
2022,SE,128000,0,M,Data Scientist,FT,US,US,0
2022,SE,81500,0,M,Data Scientist,FT,US,US,0
2022,SE,173000,100,M,Data Scientist,FT,US,US,0
2022,SE,110000,100,M,Data Scientist,FT,US,US,0
2022,SE,192000,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,120000,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,190000,100,L,Staff Data Scientist,FT,US,US,0
2022,SE,194000,100,M,Data Engineer,FT,US,US,0
2022,SE,129400,100,M,Data Engineer,FT,US,US,0
2022,SE,201000,100,M,Data Analyst,FT,US,US,0
2022,SE,89200,100,M,Data Analyst,FT,US,US,0
2022,SE,165000,0,M,Data Scientist,FT,US,US,0
2022,SE,125000,0,M,Data Scientist,FT,US,US,0
2022,SE,230000,100,M,Applied Scientist,FT,US,US,0
2022,SE,196000,100,M,Applied Scientist,FT,US,US,0
2022,MI,130000,0,M,Machine Learning Engineer,FT,US,US,0
2022,MI,90000,0,M,Machine Learning Engineer,FT,US,US,0
2022,MI,150000,100,M,Product Data Analyst,FT,US,US,0
2022,MI,100000,100,M,Product Data Analyst,FT,US,US,0
2022,MI,230000,0,M,Machine Learning Engineer,FT,US,US,0
2022,MI,150000,0,M,Machine Learning Engineer,FT,US,US,0
2022,MI,130000,100,M,Product Data Analyst,FT,US,US,0
2022,MI,180000,0,M,Data Scientist,FT,US,US,0
2022,MI,120000,0,M,Data Scientist,FT,US,US,0
2022,SE,192500,100,M,Data Analyst,FT,US,US,0
2022,SE,140000,100,M,Data Analyst,FT,US,US,0
2022,SE,152500,0,M,Data Engineer,FT,US,US,0
2022,SE,65000,100,M,Data Analyst,FT,US,US,0
2022,SE,55000,100,M,Data Analyst,FT,US,US,0
2022,SE,178750,0,M,Data Engineer,FT,US,US,0
2022,SE,160000,0,M,Data Engineer,FT,US,US,0
2022,MI,63040,100,M,Data Scientist,FT,FR,FR,1
2022,MI,165000,0,M,Machine Learning Scientist,FT,US,US,0
2022,MI,135000,0,M,Machine Learning Scientist,FT,US,US,0
2022,SE,170000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,125000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,105000,0,M,Data Engineer,FT,US,US,0
2022,SE,70000,0,M,Data Engineer,FT,US,US,0
2022,SE,130000,0,M,Data Scientist,FT,US,US,0
2022,SE,95000,0,M,Data Scientist,FT,US,US,0
2022,SE,203500,0,M,Data Scientist,FT,US,US,0
2022,SE,152000,0,M,Data Scientist,FT,US,US,0
2022,SE,197430,100,M,Data Engineer,FT,US,US,0
2022,SE,134760,100,M,Data Engineer,FT,US,US,0
2022,MI,120000,100,M,Data Scientist,FT,US,US,0
2022,SE,197000,0,M,Data Engineer,FT,US,US,0
2022,SE,99000,0,M,Data Engineer,FT,US,US,0
2022,SE,162000,100,M,Data Engineer,FT,US,US,0
2022,MI,110446,0,M,Data Engineer,FT,LT,LT,1
2022,MI,79178,0,M,Data Engineer,FT,LT,LT,1
2022,MI,70186,0,M,Data Science Consultant,FT,GB,GB,1
2022,MI,51716,0,M,Data Science Consultant,FT,GB,GB,1
2022,SE,149040,100,M,Data Architect,FT,US,US,0
2022,SE,113900,100,M,Data Architect,FT,US,US,0
2020,MI,95000,0,M,Business Data Analyst,FT,US,US,0
2021,SE,115000,100,S,Data Analyst,FT,US,US,0
2022,SE,171000,100,L,Data Analyst,FT,AU,US,0
2022,EN,13000,100,S,Lead Data Engineer,FT,AR,AR,1
2022,EN,50000,100,S,Software Data Engineer,FL,US,BE,2
2022,SE,185900,0,M,Data Scientist,FT,US,US,0
2022,SE,129300,0,M,Data Scientist,FT,US,US,0
2022,SE,230000,100,M,Data Engineer,FT,US,US,0
2022,SE,154600,100,M,Data Engineer,FT,US,US,0
2022,MI,75000,100,M,Data Engineer,FT,US,US,0
2022,SE,213000,0,M,Data Engineer,FT,US,US,0
2022,SE,152000,0,M,Data Engineer,FT,US,US,0
2022,SE,120000,100,M,Data Scientist,FT,US,US,0
2022,SE,110000,0,M,Data Scientist,FT,US,US,0
2022,SE,70000,0,M,Data Scientist,FT,US,US,0
2022,SE,227200,100,M,Machine Learning Software Engineer,FT,CA,CA,1
2022,SE,168000,100,M,Machine Learning Software Engineer,FT,CA,CA,1
2021,EN,20000,0,M,Machine Learning Research Engineer,FT,AS,AS,1
2022,MI,64090,0,M,Data Scientist,FT,DE,DE,1
2022,MI,60938,0,M,Data Scientist,FT,DE,DE,1
2022,SE,243000,100,M,ML Engineer,FT,US,US,0
2022,SE,183000,100,M,ML Engineer,FT,US,US,0
2022,SE,150000,0,M,Data Engineer,FT,US,US,0
2022,MI,130000,100,M,Data Scientist,FT,US,US,0
2022,MI,90000,100,M,Data Scientist,FT,US,US,0
2022,MI,165000,0,M,Data Analyst,FT,US,US,0
2022,MI,124000,0,M,Data Analyst,FT,US,US,0
2022,SE,178000,0,M,Data Engineer,FT,CA,CA,1
2022,SE,132000,0,M,Data Engineer,FT,CA,CA,1
2022,SE,300000,0,M,Data Engineer,FT,US,US,0
2022,SE,116000,100,M,Data Analyst,FT,US,US,0
2022,SE,96000,100,M,Data Analyst,FT,US,US,0
2022,SE,92350,0,M,Data Analyst,FT,GB,GB,1
2022,SE,70186,0,M,Data Analyst,FT,GB,GB,1
2022,SE,105000,0,M,Data Analyst,FT,US,US,0
2022,SE,70000,0,M,Data Analyst,FT,US,US,0
2022,MI,105236,50,L,Product Data Analyst,FT,CA,CA,1
2022,SE,100000,0,M,Data Analyst,FT,US,US,0
2022,EN,189750,0,M,Machine Learning Engineer,FT,US,US,0
2022,EN,140250,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,130000,0,M,Data Analyst,FT,US,US,0
2022,MI,160000,0,M,Data Analyst,FT,US,US,0
2022,MI,109000,0,M,Data Analyst,FT,US,US,0
2022,SE,250000,0,M,Research Engineer,FT,US,US,0
2022,SE,150000,0,M,Research Engineer,FT,US,US,0
2022,MI,206000,0,M,Data Analyst,FT,US,US,0
2022,SE,135000,0,M,Data Engineer,FT,US,US,0
2022,SE,115573,100,M,Machine Learning Engineer,FT,FR,FR,1
2022,SE,73546,100,M,Machine Learning Engineer,FT,FR,FR,1
2022,SE,42026,0,M,Data Engineer,FT,ES,ES,1
2022,SE,191200,0,M,Data Engineer,FT,US,US,0
2022,EN,66192,50,L,Machine Learning Research Engineer,FT,DE,DE,1
2022,EN,50000,100,S,Machine Learning Research Engineer,FT,CR,US,1
2022,SE,230000,0,L,Data Engineer,FT,US,US,0
2022,SE,154600,0,L,Data Engineer,FT,US,US,0
2022,MI,80000,100,L,Data Analyst,FT,US,US,0
2022,SE,135000,0,M,Analytics Engineer,FT,US,US,0
2022,SE,110000,0,M,Analytics Engineer,FT,US,US,0
2022,MI,155000,0,M,Data Analytics Manager,FT,US,US,0
2022,MI,140000,0,M,Data Analytics Manager,FT,US,US,0
2022,SE,205000,100,M,Data Engineer,FT,US,US,0
2022,SE,179500,0,M,Data Engineer,FT,US,US,0
2022,SE,134000,0,M,Data Engineer,FT,US,US,0
2022,SE,145000,100,M,Data Scientist,FT,US,US,0
2022,SE,235000,100,M,Data Architect,FT,US,US,0
2022,SE,175000,100,M,Data Architect,FT,US,US,0
2022,EN,27317,50,L,Data Science Consultant,FT,ES,ES,1
2022,MI,90000,100,M,Data Engineer,FT,US,US,0
2022,MI,165000,0,M,Data Specialist,FT,US,US,0
2022,MI,135000,0,M,Data Specialist,FT,US,US,0
2022,SE,168400,0,M,Data Engineer,FT,US,US,0
2022,SE,105200,0,M,Data Engineer,FT,US,US,0
2022,MI,86193,100,M,Lead Data Engineer,FT,GB,GB,1
2022,MI,49253,100,M,Lead Data Engineer,FT,GB,GB,1
2022,SE,200000,0,M,Data Engineer,FT,US,US,0
2022,SE,198800,0,M,Data Scientist,FT,US,US,0
2022,SE,122600,0,M,Data Scientist,FT,US,US,0
2022,EN,100000,100,M,Machine Learning Engineer,FL,IR,IR,2
2022,MI,105066,50,M,Business Data Analyst,FT,FR,FR,1
2022,MI,104663,0,M,Analytics Engineer,FT,GB,GB,1
2022,MI,73880,0,M,Analytics Engineer,FT,GB,GB,1
2022,SE,125000,100,M,Data Engineer,FT,US,US,0
2022,SE,110000,100,M,Data Engineer,FT,US,US,0
2022,SE,148000,100,M,Data Scientist,FT,US,US,0
2022,SE,107000,100,M,Data Scientist,FT,US,US,0
2022,MI,100000,0,M,Data Analyst,FT,CA,CA,1
2022,MI,65000,0,M,Data Analyst,FT,CA,CA,1
2022,SE,63040,0,M,Data Engineer,FT,PT,PT,1
2022,SE,36773,0,M,Data Engineer,FT,PT,PT,1
2022,SE,299500,0,M,Data Science Manager,FT,US,US,0
2022,SE,245100,0,M,Data Science Manager,FT,US,US,0
2022,SE,168000,100,M,Data Scientist,FT,US,US,0
2022,SE,130000,100,M,Data Scientist,FT,US,US,0
2022,MI,161000,100,M,Data Engineer,FT,US,US,0
2022,MI,118000,100,M,Data Engineer,FT,US,US,0
2022,SE,205000,100,M,Applied Scientist,FT,US,US,0
2022,SE,247500,0,M,Data Science Manager,FT,US,US,0
2022,SE,172200,0,M,Data Science Manager,FT,US,US,0
2022,SE,68293,0,L,Staff Data Scientist,FT,IT,IT,1
2022,SE,177000,0,M,Data Analyst,FT,US,US,0
2022,SE,131000,0,M,Data Analyst,FT,US,US,0
2022,SE,146000,0,M,Data Engineer,FT,US,US,0
2022,SE,102000,0,M,Data Engineer,FT,US,US,0
2022,MI,80000,0,M,Data Engineer,FT,US,US,0
2022,MI,65000,0,M,Data Engineer,FT,US,US,0
2022,SE,61566,100,M,Data Engineer,FT,GB,GB,1
2022,SE,43096,100,M,Data Engineer,FT,GB,GB,1
2022,MI,175000,100,M,Data Engineer,FT,US,US,0
2022,MI,135000,100,M,Data Engineer,FT,US,US,0
2022,EN,80000,0,M,Data Scientist,FT,US,US,0
2022,SE,231250,100,M,Data Engineer,FT,US,US,0
2022,SE,138750,100,M,Data Engineer,FT,US,US,0
2022,SE,193750,100,M,Analytics Engineer,FT,US,US,0
2022,SE,116250,100,M,Analytics Engineer,FT,US,US,0
2022,SE,231250,100,M,Analytics Engineer,FT,US,US,0
2022,SE,138750,100,M,Analytics Engineer,FT,US,US,0
2022,SE,193750,100,M,Data Engineer,FT,US,US,0
2022,SE,116250,100,M,Data Engineer,FT,US,US,0
2022,SE,208000,100,M,Data Scientist,FT,US,US,0
2022,SE,127000,100,M,Data Scientist,FT,US,US,0
2022,SE,300000,100,M,Research Scientist,FT,US,US,0
2022,SE,196000,100,M,Research Scientist,FT,US,US,0
2021,MI,45555,50,M,Software Data Engineer,FL,BS,AS,2
2022,SE,205000,100,M,Data Scientist,FT,US,US,0
2022,SE,185000,100,M,Data Scientist,FT,US,US,0
2022,SE,247500,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,172200,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,110000,0,M,Data Analyst,FT,US,US,0
2022,EN,17684,100,M,Data Scientist,FT,HU,HU,1
2022,SE,375000,50,L,Staff Data Scientist,FT,US,US,0
2022,SE,225000,0,M,Data Scientist,FT,US,US,0
2022,SE,156400,0,M,Data Scientist,FT,US,US,0
2022,MI,104663,0,M,Machine Learning Engineer,FT,GB,GB,1
2022,MI,80036,0,M,Machine Learning Engineer,FT,GB,GB,1
2022,SE,140700,0,M,Data Scientist,FT,US,US,0
2022,SE,93800,0,M,Data Scientist,FT,US,US,0
2022,SE,350000,100,M,Data Scientist,FT,US,US,0
2022,SE,135000,100,M,Data Scientist,FT,US,US,0
2022,EN,12000,100,L,Lead Data Scientist,PT,US,MX,2
2022,MI,104697,100,L,Machine Learning Engineer,FT,CH,CH,1
2022,EN,33000,100,S,NLP Engineer,FT,DE,IT,1
2022,EN,34672,100,S,Machine Learning Scientist,FT,DE,IT,1
2022,SE,201000,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,119000,0,M,Machine Learning Engineer,FT,US,US,0
2022,SE,175000,100,M,Data Engineer,FT,US,US,0
2022,SE,154560,0,M,Data Analyst,FT,US,US,0
2022,SE,123648,0,M,Data Analyst,FT,US,US,0
2022,MI,170000,0,M,Data Engineer,FT,US,US,0
2022,MI,145000,0,M,Data Engineer,FT,US,US,0
2022,SE,135000,100,M,Data Engineer,FT,US,US,0
2022,SE,100000,100,M,Data Engineer,FT,US,US,0
2022,SE,247500,0,M,Data Scientist,FT,US,US,0
2022,SE,172200,0,M,Data Scientist,FT,US,US,0
2022,SE,177500,100,M,Data Scientist,FT,US,US,0
2022,SE,134000,100,M,Data Scientist,FT,US,US,0
2022,SE,192564,100,M,Data Architect,FT,US,US,0
2022,SE,144854,100,M,Data Architect,FT,US,US,0
2022,SE,179305,100,M,Data Engineer,FT,US,US,0
2022,SE,142127,100,M,Data Engineer,FT,US,US,0
2022,SE,315000,100,M,Data Engineer,FT,US,US,0
2022,SE,225000,100,M,Data Engineer,FT,US,US,0
2022,SE,243900,100,M,Data Scientist,FT,US,US,0
2022,SE,156600,100,M,Data Scientist,FT,US,US,0
2022,MI,79000,0,M,Data Analyst,FT,US,US,0
2022,MI,89306,50,L,Software Data Engineer,FT,AT,AT,1
2022,SE,182500,100,M,Data Engineer,FT,US,US,0
2022,SE,128500,100,M,Data Engineer,FT,US,US,0
2022,EN,77300,100,M,Data Science Consultant,FT,US,US,0
2022,EN,45600,100,M,Data Science Consultant,FT,US,US,1
2022,SE,110000,100,M,Data Analyst,FT,US,US,0
2022,SE,210000,100,M,Data Architect,FT,US,US,0
2022,SE,136000,100,M,Data Architect,FT,US,US,0
2022,SE,12608,100,S,Machine Learning Manager,FT,SK,SK,1
2022,SE,170000,100,M,Data Engineer,FT,US,US,0
2022,SE,140000,100,M,Data Engineer,FT,US,US,0
2022,SE,247500,0,M,Data Engineer,FT,US,US,0
2022,SE,172200,0,M,Data Engineer,FT,US,US,0
2022,SE,225000,0,M,Data Engineer,FT,US,US,0
2022,SE,184100,0,M,Data Engineer,FT,US,US,0
2022,MI,100000,100,M,Data Scientist,FT,US,US,0
2022,MI,85000,100,M,Data Scientist,FT,US,US,0
2022,MI,78000,100,M,Data Scientist,FT,US,US,0
2022,SE,161000,100,M,Data Engineer,FT,US,US,0
2022,EX,205000,0,M,Machine Learning Software Engineer,FT,US,US,0
2022,EX,160000,0,M,Machine Learning Software Engineer,FT,US,US,0
2022,EN,61566,100,M,Data Engineer,FT,GB,GB,1
2022,EN,49253,100,M,Data Engineer,FT,GB,GB,1
2022,SE,245000,0,M,Data Scientist,FT,US,US,0
2022,SE,180000,0,M,Data Scientist,FT,US,US,0
2022,SE,220000,0,M,Data Engineer,FT,US,US,0
2022,SE,198440,0,L,Data Scientist,FT,US,US,0
2022,SE,144000,0,L,Data Scientist,FT,US,US,0
2022,SE,240000,0,M,Data Engineer,FT,US,US,0
2022,SE,198440,0,M,Data Scientist,FT,US,US,0
2022,SE,144000,0,M,Data Scientist,FT,US,US,0
2022,MI,150000,100,M,Data Analyst,FT,US,US,0
2022,MI,57872,50,M,Data Scientist,FT,GB,GB,1
2022,EN,64000,100,L,Data Analyst,FT,US,US,1
2022,EN,39925,50,L,Data Scientist,FT,FR,FR,1
2022,SE,187200,100,M,Machine Learning Engineer,FT,CA,CA,1
2022,SE,116100,100,M,Machine Learning Engineer,FT,CA,CA,1
2022,SE,150000,0,M,Data Analyst,FT,US,US,0
2022,SE,127000,0,M,Data Analyst,FT,US,US,0
2022,SE,275000,100,M,Data Engineer,FT,US,US,0
2022,SE,166000,100,M,Data Engineer,FT,US,US,0
2022,SE,159699,0,M,Data Scientist,FT,US,US,0
2022,SE,138938,0,M,Data Scientist,FT,US,US,0
2022,EN,76000,50,L,Lead Data Scientist,FT,US,US,1
2022,SE,103432,0,M,Analytics Engineer,FT,GB,GB,1
2022,SE,92350,0,M,Analytics Engineer,FT,GB,GB,1
2022,SE,80000,0,M,Data Analyst,FT,US,US,0
2022,SE,52500,0,M,Data Analyst,FT,US,US,0
2022,SE,236000,100,M,Data Engineer,FT,US,US,0
2022,SE,182000,100,M,Data Engineer,FT,US,US,0
2022,SE,180000,100,M,Data Scientist,FT,US,US,0
2022,SE,135000,100,M,Data Analyst,FT,US,US,0
2022,MI,240000,100,M,Research Engineer,FT,US,US,0
2022,EN,125404,50,S,Data Analyst,PT,US,CN,2
2022,SE,195000,100,M,Data Engineer,FT,US,US,0
2022,SE,110000,0,M,Data Engineer,FT,US,US,0
2022,SE,123000,0,M,Machine Learning Research Engineer,FT,US,US,0
2022,SE,92250,0,M,Machine Learning Research Engineer,FT,US,US,0
2022,MI,180000,100,M,ML Engineer,FT,US,US,0
2022,MI,100000,100,M,ML Engineer,FT,US,US,0
2022,SE,97000,100,M,Data Engineer,FT,US,US,0
2022,SE,90000,100,M,Data Engineer,FT,US,US,0
2022,SE,180000,100,M,Machine Learning Engineer,FT,US,US,0
2022,SE,260000,0,M,Data Engineer,FT,US,US,0
2022,SE,180000,0,M,Data Engineer,FT,US,US,0
2022,EX,210000,100,M,Analytics Engineer,FT,US,US,0
2022,EX,157000,100,M,Analytics Engineer,FT,US,US,0
2022,MI,80000,0,M,Data Analyst,FT,US,US,0
2022,MI,52500,0,M,Data Analyst,FT,US,US,0
2022,SE,128000,0,M,Data Architect,FT,US,US,0
2022,SE,81500,0,M,Data Architect,FT,US,US,0
2022,SE,105000,0,M,Lead Data Engineer,FT,US,US,0
2022,SE,70000,0,M,Lead Data Engineer,FT,US,US,0
2022,SE,175000,0,M,Data Scientist,FT,US,US,0
2022,SE,122500,0,M,Data Scientist,FT,US,US,0
2022,SE,171000,0,M,Data Engineer,FT,US,US,0
2022,SE,117000,0,M,Data Engineer,FT,US,US,0
2022,SE,202800,0,L,Data Scientist,FT,US,US,0
2022,SE,104300,0,L,Data Scientist,FT,US,US,0
2022,SE,36773,0,M,Data Analyst,FT,ES,ES,1
2022,MI,30000,100,L,Data Scientist,FT,MX,MX,1
2022,MI,78000,100,M,Analytics Engineer,FT,BR,BR,1
2022,MI,48000,100,M,Analytics Engineer,FT,BR,BR,1
2022,MI,78000,100,M,Data Engineer,FT,BR,BR,1
2022,MI,42000,100,M,Data Engineer,FT,BR,BR,1
2022,SE,345600,0,M,Data Architect,FT,US,US,0
2022,SE,230400,0,M,Data Architect,FT,US,US,0
2022,MI,78000,100,M,Lead Data Scientist,FT,BR,BR,1
2022,MI,48000,100,M,Lead Data Scientist,FT,BR,BR,1
2022,SE,175950,100,M,Data Analyst,FT,US,US,0
2022,SE,130050,100,M,Data Analyst,FT,US,US,0
2022,SE,205600,0,L,Data Engineer,FT,US,US,0
2022,SE,105700,0,L,Data Engineer,FT,US,US,0
2022,SE,236600,100,M,Data Analyst,FT,US,US,0
2022,MI,84000,100,M,Data Scientist,FT,BR,BR,1
2022,MI,54000,100,M,Data Scientist,FT,BR,BR,1
2022,EN,80000,100,L,Data Scientist,FT,US,US,1
2022,SE,200000,100,S,Software Data Engineer,FT,GB,GB,1
2022,EN,73742,100,L,Data Scientist,FT,CA,CA,1
2022,SE,165000,50,S,Principal Data Scientist,FT,US,US,0
2022,EN,33246,50,L,Data Scientist,FT,GB,GB,1
2021,EN,5409,50,L,Staff Data Scientist,FT,IN,IN,1
2021,MI,75050,50,L,Data Engineer,FT,AU,AU,1
2022,EN,108000,0,S,Machine Learning Engineer,FT,US,US,0
2022,SE,8000,100,L,Staff Data Scientist,FT,SG,IN,1
2022,SE,155000,100,M,Data Scientist,FT,US,US,0
2022,SE,38000,100,M,Data Scientist,FT,US,US,0
2022,MI,85000,0,M,Data Analyst,FT,US,US,0
2022,MI,65000,0,M,Data Analyst,FT,US,US,0
2022,MI,110820,0,M,Data Engineer,FT,GB,GB,1
2022,MI,92350,0,M,Data Engineer,FT,GB,GB,1
2022,SE,153600,100,M,Data Scientist,FT,US,US,0
2022,SE,106800,100,M,Data Scientist,FT,US,US,0
2022,SE,50000,100,M,Data Scientist,FT,US,US,0
2022,SE,123400,0,M,Data Scientist,FT,US,US,0
2022,SE,88100,0,M,Data Scientist,FT,US,US,0
2022,SE,120000,100,S,Data Scientist,FT,US,US,0
2022,SE,55000,100,S,Data Scientist,FT,US,US,0
2022,SE,150000,0,M,Analytics Engineer,FT,US,US,0
2022,SE,120000,0,M,Analytics Engineer,FT,US,US,0
2022,SE,139000,0,M,Data Science Consultant,FT,US,US,0
2022,SE,139600,0,M,Data Analyst,FT,US,US,0
2022,SE,85700,0,M,Data Analyst,FT,US,US,0
2022,SE,185000,100,M,Data Engineer,FT,US,US,0
2022,SE,50000,100,M,Data Engineer,FT,US,US,0
2022,SE,200000,100,M,Data Scientist,FT,US,US,0
2022,MI,148500,100,L,ML Engineer,FT,US,US,0
2022,MI,98200,100,L,ML Engineer,FT,US,US,0
2022,SE,115000,100,M,Data Analyst,FT,US,US,0
2022,SE,95000,100,M,Data Analyst,FT,US,US,0
2022,SE,225000,100,M,Data Architect,FT,US,US,0
2022,SE,66000,100,M,Data Architect,FT,US,US,0
2022,MI,134000,0,M,Data Science Consultant,FT,US,US,0
2022,MI,98000,0,M,Data Science Consultant,FT,US,US,0
2022,MI,105000,0,M,Data Analyst,FT,US,US,0
2022,MI,62000,0,M,Data Analyst,FT,US,US,0
2022,EN,57000,100,L,Business Data Analyst,FT,US,US,1
2022,SE,161311,50,M,Machine Learning Infrastructure Engineer,FT,CA,CA,1
2022,MI,144200,100,M,Data Scientist,FT,US,US,0
2022,MI,115360,100,M,Data Scientist,FT,US,US,0
2022,MI,83171,0,L,Data Scientist,FT,AU,AU,1
2022,SE,38154,100,L,Staff Data Scientist,FT,IN,IN,1
2022,SE,73546,0,M,Data Engineer,FT,PT,PT,1
2022,SE,42026,0,M,Data Engineer,FT,PT,PT,1
2022,SE,180000,100,M,Data Architect,FT,US,US,0
2022,SE,160000,100,M,Data Architect,FT,US,US,0
2022,MI,108000,50,L,Data Scientist,FT,US,US,0
2022,SE,200000,100,M,Machine Learning Manager,FT,US,US,0
2022,SE,150000,100,M,Machine Learning Manager,FT,US,US,0
2022,EX,125976,50,L,Data Science Consultant,FT,CA,CA,1
2022,SE,188700,100,M,Data Engineer,FT,US,US,0
2022,SE,160395,100,M,Data Engineer,FT,US,US,0
2022,SE,198440,100,M,Data Scientist,FT,US,US,0
2022,SE,144000,100,M,Data Scientist,FT,US,US,0
2022,SE,191475,100,M,Applied Scientist,FT,US,US,0
2022,SE,141525,100,M,Applied Scientist,FT,US,US,0
2022,MI,75648,100,S,Data Scientist,FT,DE,DE,1
2022,SE,156868,100,L,Lead Data Scientist,FT,US,US,0
2022,SE,200000,100,S,Lead Data Scientist,FT,NG,NG,1
2022,SE,69344,100,L,Machine Learning Manager,FT,PT,PT,1
2022,MI,5132,100,M,NLP Engineer,FT,CZ,CZ,1
2022,SE,90000,100,M,Data Analyst,CT,US,US,2
2022,MI,126080,0,S,Research Scientist,FT,DE,DE,1
2022,MI,84053,0,S,Research Scientist,FT,DE,DE,1
2022,SE,200000,100,M,Data Engineer,FT,US,US,0
2022,SE,180000,100,M,Data Engineer,FT,US,US,0
2022,MI,108000,100,M,Analytics Engineer,FT,US,US,0
2022,MI,85000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,165000,100,M,Data Engineer,FT,US,US,0
2022,SE,132000,100,M,Data Engineer,FT,US,US,0
2022,SE,130000,100,M,Analytics Engineer,FT,US,US,0
2022,SE,110000,100,M,Analytics Engineer,FT,US,US,0
2022,MI,45050,50,L,Business Data Analyst,FT,AU,AU,1
2021,EN,42028,50,L,Data Analyst,FT,AU,AU,1
2022,MI,135000,100,L,Lead Data Engineer,FT,US,US,0
2022,SE,178800,100,L,Data Engineer,FT,US,US,0
2022,SE,132100,100,L,Data Engineer,FT,US,US,0
2022,EN,20000,50,M,Data Analyst,FT,US,CR,1
2022,SE,140000,0,M,Machine Learning Engineer,FT,CA,CA,1
2022,SE,110000,0,M,Machine Learning Engineer,FT,CA,CA,1
2022,SE,160000,100,M,Data Engineer,FT,US,US,0
2022,SE,85000,100,M,Data Engineer,FT,US,US,0
2022,SE,250000,100,M,NLP Engineer,FT,US,US,0
2022,SE,63000,100,M,NLP Engineer,FT,US,US,0
2022,EX,187200,100,M,Data Engineer,FT,US,US,0
2022,EX,116100,100,M,Data Engineer,FT,US,US,0
2022,MI,10000,0,M,Data Scientist,FT,TR,TR,1
2022,SE,145000,100,M,Data Engineer,FT,US,US,0
2022,SE,229998,0,L,Data Engineer,FT,US,US,0
2022,SE,154545,0,L,Data Engineer,FT,US,US,0
2022,SE,215000,0,L,Data Scientist,FT,US,US,0
2022,SE,159000,0,L,Data Scientist,FT,US,US,0
2022,EN,50000,100,M,AI Scientist,FT,US,US,1
2022,SE,183000,100,L,Software Data Engineer,FT,US,US,0
2022,SE,99750,100,M,Data Analyst,FT,US,US,0
2022,SE,68400,100,M,Data Analyst,FT,US,US,0
2022,SE,236900,100,L,Data Scientist,FT,US,US,0
2022,SE,159200,100,L,Data Scientist,FT,US,US,0
2022,SE,243225,100,M,Data Science Manager,FT,US,US,0
2022,SE,179775,100,M,Data Science Manager,FT,US,US,0
2022,SE,128000,100,M,Data Scientist,FT,US,US,0
2022,SE,191475,100,M,Data Scientist,FT,US,US,0
2022,SE,141525,100,M,Data Scientist,FT,US,US,0
2022,SE,218000,0,M,Data Scientist,FT,US,US,0
2022,SE,145300,0,M,Data Scientist,FT,US,US,0
2022,SE,195400,100,L,ML Engineer,FT,US,US,0
2022,SE,131300,100,L,ML Engineer,FT,US,US,0
2022,EN,105000,100,L,Data Specialist,FT,US,CL,1
2022,SE,207000,100,M,Data Scientist,FT,US,US,0
2022,SE,153000,100,M,Data Scientist,FT,US,US,0
2022,SE,99000,0,M,Data Analyst,FT,US,US,0
2022,SE,200000,100,M,Machine Learning Engineer,FT,PR,PR,1
2022,SE,135000,100,M,Machine Learning Engineer,FT,PR,PR,1
2022,SE,195700,0,M,Data Engineer,FT,US,US,0
2022,SE,130500,0,M,Data Engineer,FT,US,US,0
2022,SE,130000,100,M,ML Engineer,FT,US,US,0
2022,SE,84000,100,M,ML Engineer,FT,US,US,0
2022,MI,100000,100,M,Lead Data Engineer,FT,US,US,0
2022,MI,60000,100,M,Lead Data Engineer,FT,US,US,0
2022,MI,80036,100,M,Data Engineer,FT,GB,GB,1
2022,MI,67723,100,M,Data Engineer,FT,GB,GB,1
2022,SE,141300,0,M,Data Engineer,FT,US,US,0
2022,SE,102100,0,M,Data Engineer,FT,US,US,0
2022,MI,150000,100,L,Business Data Analyst,FT,US,US,0
2022,MI,102200,100,M,Data Scientist,FT,GB,GB,1
2022,EN,22892,50,M,Data Scientist,FT,IN,IN,1
2022,SE,144000,100,M,Data Analyst,FT,US,US,0
2022,SE,113000,100,M,Data Analyst,FT,US,US,0
2022,EN,31520,100,M,AI Scientist,FT,ES,PT,1
2022,SE,195400,100,L,Data Architect,FT,US,US,0
2022,SE,131300,100,L,Data Architect,FT,US,US,0
2022,SE,195400,100,L,Machine Learning Engineer,FT,US,US,0
2022,SE,131300,100,L,Machine Learning Engineer,FT,US,US,0
2022,SE,80000,100,M,Data Engineer,FT,US,US,0
